          24   50.2390       3.43551      0.880619E-17  0.759951E-16  0.565773E-15  0.313527E-16  0.284857E-15  0.149284E-15  0.915252E-16  0.832514E-15  0.250995E-15  0.184820E-14  0.603021E-14  0.392154E-13  0.188897E-15
          25   50.2602       3.43596      0.880473E-17  0.759815E-16  0.566010E-15  0.313471E-16  0.284965E-15  0.149350E-15  0.915677E-16  0.832595E-15  0.251007E-15  0.184815E-14  0.603002E-14  0.392147E-13  0.188916E-15
          26   50.2824       3.43643      0.880321E-17  0.759673E-16  0.566258E-15  0.313413E-16  0.285078E-15  0.149419E-15  0.916120E-16  0.832679E-15  0.251021E-15  0.184811E-14  0.602982E-14  0.392139E-13  0.188937E-15
          27   50.3054       3.43692      0.880162E-17  0.759526E-16  0.566515E-15  0.313353E-16  0.285196E-15  0.149490E-15  0.916580E-16  0.832766E-15  0.251035E-15  0.184806E-14  0.602961E-14  0.392132E-13  0.188959E-15
          28   50.3294       3.43743      0.879998E-17  0.759373E-16  0.566783E-15  0.313290E-16  0.285318E-15  0.149564E-15  0.917059E-16  0.832857E-15  0.251049E-15  0.184801E-14  0.602939E-14  0.392123E-13  0.188981E-15
          29   50.3542       3.43795      0.879827E-17  0.759215E-16  0.567060E-15  0.313225E-16  0.285445E-15  0.149642E-15  0.917555E-16  0.832951E-15  0.251064E-15  0.184795E-14  0.602917E-14  0.392115E-13  0.189004E-15
          30   50.3800       3.43849      0.879651E-17  0.759051E-16  0.567348E-15  0.313157E-16  0.285576E-15  0.149721E-15  0.918070E-16  0.833048E-15  0.251079E-15  0.184790E-14  0.602893E-14  0.392106E-13  0.189029E-15
          31   50.4066       3.43906      0.879468E-17  0.758881E-16  0.567645E-15  0.313088E-16  0.285712E-15  0.149804E-15  0.918602E-16  0.833149E-15  0.251095E-15  0.184784E-14  0.602869E-14  0.392097E-13  0.189053E-15
          32   50.4342       3.43964      0.879279E-17  0.758706E-16  0.567953E-15  0.313016E-16  0.285853E-15  0.149890E-15  0.919152E-16  0.833253E-15  0.251112E-15  0.184779E-14  0.602844E-14  0.392088E-13  0.189079E-15
          33   50.4626       3.44024      0.879084E-17  0.758524E-16  0.568270E-15  0.312941E-16  0.285998E-15  0.149978E-15  0.919720E-16  0.833361E-15  0.251129E-15  0.184772E-14  0.602819E-14  0.392079E-13  0.189106E-15
