          31   50.4066       2.55580      0.843741E-14  0.738789E-14  0.115567E-14  0.651445E-14  0.179333E-14  0.445094E-15  0.706309E-15  0.169969E-14  0.138650E-13  0.343010E-13
          32   50.4342       2.55684      0.843848E-14  0.738868E-14  0.115592E-14  0.651427E-14  0.179347E-14  0.445139E-15  0.706357E-15  0.169900E-14  0.138609E-13  0.343035E-13
          33   50.4626       2.55815      0.843990E-14  0.739006E-14  0.115635E-14  0.651407E-14  0.179391E-14  0.445277E-15  0.706576E-15  0.169795E-14  0.138556E-13  0.343072E-13
          34   50.4920       2.55926      0.844104E-14  0.739090E-14  0.115661E-14  0.651388E-14  0.179405E-14  0.445324E-15  0.706627E-15  0.169722E-14  0.138512E-13  0.343099E-13
          35   50.5223       2.56041      0.844222E-14  0.739177E-14  0.115688E-14  0.651369E-14  0.179420E-14  0.445372E-15  0.706679E-15  0.169647E-14  0.138467E-13  0.343127E-13
          36   50.5535       2.56159      0.844342E-14  0.739266E-14  0.115716E-14  0.651349E-14  0.179436E-14  0.445421E-15  0.706732E-15  0.169570E-14  0.138421E-13  0.343155E-13
          37   50.5855       2.56281      0.844467E-14  0.739357E-14  0.115745E-14  0.651329E-14  0.179452E-14  0.445471E-15  0.706786E-15  0.169490E-14  0.138373E-13  0.343184E-13
          38   50.6185       2.56406      0.844594E-14  0.739450E-14  0.115774E-14  0.651308E-14  0.179468E-14  0.445523E-15  0.706841E-15  0.169409E-14  0.138323E-13  0.343214E-13
          39   50.6524       2.56534      0.844725E-14  0.739546E-14  0.115804E-14  0.651286E-14  0.179485E-14  0.445576E-15  0.706898E-15  0.169325E-14  0.138273E-13  0.343245E-13
          40   50.6872       2.56666      0.844859E-14  0.739644E-14  0.115835E-14  0.651264E-14  0.179501E-14  0.445630E-15  0.706955E-15  0.169239E-14  0.138221E-13  0.343276E-13
          41   50.7229       2.56801      0.844996E-14  0.739745E-14  0.115867E-14  0.651242E-14  0.179519E-14  0.445685E-15  0.707014E-15  0.169151E-14  0.138168E-13  0.343308E-13
          42   50.7595       2.56939      0.845137E-14  0.739847E-14  0.115899E-14  0.651218E-14  0.179536E-14  0.445741E-15  0.707074E-15  0.169060E-14  0.138113E-13  0.343341E-13
          43   50.7970       2.57081      0.845280E-14  0.739952E-14  0.115932E-14  0.651195E-14  0.179554E-14  0.445798E-15  0.707135E-15  0.168968E-14  0.138058E-13  0.343375E-13
          44   50.8354       2.57226      0.845427E-14  0.740059E-14  0.115965E-14  0.651170E-14  0.179572E-14  0.445856E-15  0.707196E-15  0.168873E-14  0.138001E-13  0.343410E-13
          45   50.8747       2.57375      0.845577E-14  0.740168E-14  0.116000E-14  0.651145E-14  0.179591E-14  0.445916E-15  0.707259E-15  0.168777E-14  0.137942E-13  0.343445E-13
          46   50.9149       2.57527      0.845730E-14  0.740280E-14  0.116035E-14  0.651120E-14  0.179610E-14  0.445976E-15  0.707323E-15  0.168678E-14  0.137883E-13  0.343482E-13
          47   50.9560       2.57682      0.845886E-14  0.740393E-14  0.116070E-14  0.651094E-14  0.179629E-14  0.446037E-15  0.707387E-15  0.168577E-14  0.137822E-13  0.343519E-13
          48   50.9980       2.57840      0.846045E-14  0.740509E-14  0.116107E-14  0.651067E-14  0.179648E-14  0.446099E-15  0.707453E-15  0.168474E-14  0.137759E-13  0.343556E-13
          49   51.0410       2.58002      0.846208E-14  0.740627E-14  0.116143E-14  0.651040E-14  0.179668E-14  0.446163E-15  0.707519E-15  0.168369E-14  0.137696E-13  0.343595E-13
          50   51.0848       2.58167      0.846373E-14  0.740747E-14  0.116181E-14  0.651012E-14  0.179688E-14  0.446227E-15  0.707586E-15  0.168262E-14  0.137631E-13  0.343634E-13
          51   51.1295       2.58336      0.846541E-14  0.740868E-14  0.116219E-14  0.650983E-14  0.179708E-14  0.446292E-15  0.707654E-15  0.168153E-14  0.137565E-13  0.343674E-13
          52   51.1751       2.58508      0.846712E-14  0.740992E-14  0.116258E-14  0.650954E-14  0.179729E-14  0.446357E-15  0.707722E-15  0.168042E-14  0.137498E-13  0.343715E-13
          53   51.2217       2.58683      0.846886E-14  0.741118E-14  0.116298E-14  0.650925E-14  0.179749E-14  0.446424E-15  0.707791E-15  0.167929E-14  0.137429E-13  0.343757E-13
          54   51.2691       2.58861      0.847064E-14  0.741246E-14  0.116338E-14  0.650894E-14  0.179770E-14  0.446492E-15  0.707861E-15  0.167814E-14  0.137359E-13  0.343799E-13
          55   51.3175       2.59043      0.847244E-14  0.741376E-14  0.116378E-14  0.650864E-14  0.179791E-14  0.446560E-15  0.707931E-15  0.167697E-14  0.137288E-13  0.343842E-13
          56   51.3667       2.59228      0.847426E-14  0.741508E-14  0.116420E-14  0.650832E-14  0.179813E-14  0.446629E-15  0.708002E-15  0.167577E-14  0.137216E-13  0.343886E-13
          57   51.4169       2.59416      0.847612E-14  0.741641E-14  0.116462E-14  0.650801E-14  0.179834E-14  0.446698E-15  0.708073E-15  0.167456E-14  0.137142E-13  0.343931E-13
          58   51.4679       2.59608      0.847801E-14  0.741777E-14  0.116504E-14  0.650768E-14  0.179856E-14  0.446769E-15  0.708145E-15  0.167333E-14  0.137067E-13  0.343976E-13
          59   51.5199       2.59803      0.847992E-14  0.741914E-14  0.116547E-14  0.650735E-14  0.179878E-14  0.446840E-15  0.708217E-15  0.167208E-14  0.136991E-13  0.344022E-13
